date,tc,rh,sr,ws,wd,code
2016-01-01 00:00:00,,,,,,263
2016-01-01 01:00:00,21.7,89.0,0.0,2.2,14.0,263
2016-01-01 02:00:00,21.4,90.0,0.0,2.5,19.0,263
2016-01-01 03:00:00,21.5,89.0,0.0,2.3,22.0,263
2016-01-01 04:00:00,21.4,90.0,0.0,1.8,346.0,263
2016-01-01 05:00:00,21.1,90.0,0.0,1.7,352.0,263
2016-01-01 06:00:00,20.9,90.0,0.0,1.5,353.0,263
2016-01-01 07:00:00,20.7,91.0,9.0,1.5,332.0,263
2016-01-01 08:00:00,21.2,90.0,104.0,1.5,309.0,263
2016-01-01 09:00:00,21.9,86.0,178.0,2.2,343.0,263
2016-01-01 10:00:00,23.8,78.0,561.0,2.4,344.0,263
2016-01-01 11:00:00,25.7,72.0,547.0,2.7,294.0,263
2016-01-01 12:00:00,27.1,66.0,827.0,3.1,306.0,263
2016-01-01 13:00:00,27.8,62.0,870.0,4.2,301.0,263
2016-01-01 14:00:00,28.6,59.0,971.0,3.8,298.0,263
2016-01-01 15:00:00,29.0,58.0,712.0,3.2,274.0,263
2016-01-01 16:00:00,29.1,56.0,571.0,3.5,282.0,263
2016-01-01 17:00:00,29.9,54.0,449.0,2.6,258.0,263
2016-01-01 18:00:00,25.6,76.0,55.0,5.2,198.0,263
2016-01-01 19:00:00,21.9,94.0,3.0,2.9,70.0,263
2016-01-01 20:00:00,21.9,95.0,0.0,2.4,89.0,263
2016-01-01 21:00:00,22.1,95.0,0.0,2.5,102.0,263
2016-01-01 22:00:00,22.3,95.0,0.0,1.4,110.0,263
2016-01-01 23:00:00,22.1,89.0,0.0,2.5,99.0,263
2016-01-02 00:00:00,22.1,91.0,0.0,1.7,110.0,263
2016-01-02 01:00:00,22.2,91.0,0.0,2.1,94.0,263
2016-01-02 02:00:00,22.3,92.0,0.0,1.5,114.0,263
2016-01-02 03:00:00,22.4,92.0,0.0,1.4,113.0,263
2016-01-02 04:00:00,22.3,92.0,0.0,2.1,99.0,263
2016-01-02 05:00:00,22.2,92.0,0.0,3.0,86.0,263
